query,name,site,type,subtypes,category,phone,full_address,borough,street,city,postal_code,state,us_state,country,country_code,latitude,longitude,time_zone,plus_code,area_service,rating,reviews,reviews_link,reviews_tags,reviews_per_score,reviews_per_score_1,reviews_per_score_2,reviews_per_score_3,reviews_per_score_4,reviews_per_score_5,photos_count,photo,street_view,located_in,working_hours,working_hours_old_format,other_hours,popular_times,business_status,about,range,posts,logo,description,verified,owner_id,owner_title,owner_link,reservation_links,booking_appointment_link,menu_link,order_links,location_link,place_id,google_id,cid,reviews_id,located_google_id
"market, Skopje, North Macedonia",KAM,http://kam.com.mk/,Discount store,"Discount store, Discount supermarket",?????????? ?? ????????? ?? ??????,+389 2 307 4733,"Londonska bb, ????????? ??, Skopje 1000",Karposh,"Londonska bb, ????????? ??",Skopje,1000,,,Republic of North Macedonia,MK,42.001749,21.3916677,Europe/Skopje,,FALSE,4.3,388,"https://search.google.com/local/reviews?placeid=ChIJZdWngHIUVBMRPFmTQOHi8Jg&q=market,+Skopje,+North+Macedonia&authuser=0&hl=en&gl=MK",,"{""1"": 11, ""2"": 8, ""3"": 57, ""4"": 90, ""5"": 222}",11,8,57,90,222,14,https://lh5.googleusercontent.com/p/AF1QipM5XStm9SjYtiCNnH-nHqNnWkFdkyAOpf_A0E7S=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipM5XStm9SjYtiCNnH-nHqNnWkFdkyAOpf_A0E7S=w1600-h1000-k-no,,"{""Monday"": ""7:30AM-10PM"", ""Tuesday"": ""7:30AM-10PM"", ""Wednesday"": ""7:30AM-10PM"", ""Thursday"": ""7:30AM-10PM"", ""Friday"": ""7:30AM-10PM"", ""Saturday"": ""7:30AM-10PM"", ""Sunday"": ""Closed""}",Monday: 7:30AM-10PM | Tuesday: 7:30AM-10PM | Wednesday: 7:30AM-10PM | Thursday: 7:30AM-10PM | Friday: 7:30AM-10PM | Saturday: 7:30AM-10PM | Sunday: Closed,,,OPERATIONAL,"{""Service options"": {""In-store shopping"": true, ""Delivery"": false}, ""Accessibility"": {""Wheelchair-accessible entrance"": true}}",,,https://lh5.googleusercontent.com/-G2Oxu5OTakE/AAAAAAAAAAI/AAAAAAAAAAA/dEbSIotBtAM/s44-p-k-no-ns-nd/photo.jpg,,TRUE,1.07E+20,KAM,https://www.google.com/maps/contrib/106878871897157479758,,,,,"https://www.google.com/maps/place/KAM/@42.001749,21.3916677,14z/data=!4m8!1m2!2m1!1sKAM!3m4!1s0x1354147280a7d565:0x98f0e2e14093593c!8m2!3d42.001749!4d21.3916677",ChIJZdWngHIUVBMRPFmTQOHi8Jg,0x1354147280a7d565:0x98f0e2e14093593c,1.10E+19,-7.43E+18,
"market, Skopje, North Macedonia",Nova Market,,Market,Market,Market,,"Natanail kucevski br.44 Skopje MK, 1000",Butel,Natanail kucevski br.44 Skopje MK,Skopje,1000,,,Republic of North Macedonia,MK,42.0324969,21.4444371,Europe/Skopje,,FALSE,,,,,,,,,,,,,,,"{""Monday"": ""7AM-12PM"", ""Tuesday"": ""7AM-12PM"", ""Wednesday"": ""7AM-12PM"", ""Thursday"": ""7AM-12PM"", ""Friday"": ""7AM-12PM"", ""Saturday"": ""7AM-12PM"", ""Sunday"": ""7AM-12PM""}",Monday: 7AM-12PM | Tuesday: 7AM-12PM | Wednesday: 7AM-12PM | Thursday: 7AM-12PM | Friday: 7AM-12PM | Saturday: 7AM-12PM | Sunday: 7AM-12PM,,,OPERATIONAL,"{""Service options"": {""In-store shopping"": true}}",,,,,FALSE,,Nova Market,,,,,,"https://www.google.com/maps/place/Nova+Market/@42.0324969,21.4444371,14z/data=!4m8!1m2!2m1!1sNova+Market!3m4!1s0x1354150af3d4fb4f:0x5f79c67ecd92e8c5!8m2!3d42.0324969!4d21.4444371",ChIJT_vU8woVVBMRxeiSzX7GeV8,0x1354150af3d4fb4f:0x5f79c67ecd92e8c5,6.88E+18,,
"market, Skopje, North Macedonia",KAM doo,http://kam.com.mk/,Discount supermarket,Discount supermarket,??????????? ?? ??????,+389 2 317 1747,"Industriska bb, Skopje 1000",Gazi Baba,Industriska bb,Skopje,1000,,,Republic of North Macedonia,MK,41.998093,21.469607,Europe/Skopje,,FALSE,4.3,43,"https://search.google.com/local/reviews?placeid=ChIJH3gbrIYVVBMRHLmCa6whXUY&q=market,+Skopje,+North+Macedonia&authuser=0&hl=en&gl=MK",,"{""1"": 4, ""2"": 0, ""3"": 3, ""4"": 7, ""5"": 29}",4,0,3,7,29,1,https://lh5.googleusercontent.com/p/AF1QipMeDkuX111gtmAINjf0OrsyllG7vM19mE4gO9sK=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipMeDkuX111gtmAINjf0OrsyllG7vM19mE4gO9sK=w1600-h1000-k-no,,"{""Monday"": ""8AM-4PM"", ""Tuesday"": ""8AM-4PM"", ""Wednesday"": ""8AM-4PM"", ""Thursday"": ""8AM-4PM"", ""Friday"": ""8AM-4PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",Monday: 8AM-4PM | Tuesday: 8AM-4PM | Wednesday: 8AM-4PM | Thursday: 8AM-4PM | Friday: 8AM-4PM | Saturday: Closed | Sunday: Closed,,,OPERATIONAL,"{""Service options"": {""In-store shopping"": true, ""Delivery"": false}, ""Accessibility"": {""Wheelchair-accessible entrance"": true}}",,,,,FALSE,,KAM doo,,,,,,"https://www.google.com/maps/place/KAM+doo/@41.998093,21.469607,14z/data=!4m8!1m2!2m1!1sKAM+doo!3m4!1s0x13541586ac1b781f:0x465d21ac6b82b91c!8m2!3d41.998093!4d21.469607",ChIJH3gbrIYVVBMRHLmCa6whXUY,0x13541586ac1b781f:0x465d21ac6b82b91c,5.07E+18,5.07E+18,
"market, Skopje, North Macedonia",Green Market,,Farmers' market,Farmers' market,????? ?? ????????????,,"????????? 22, Skopje 1000",Karposh,????????? 22,Skopje,1000,,,Republic of North Macedonia,MK,42.0008852,21.3897458,Europe/Skopje,,FALSE,3.8,5,"https://search.google.com/local/reviews?placeid=ChIJWboYlHIUVBMRBdpNCHpfcCw&q=market,+Skopje,+North+Macedonia&authuser=0&hl=en&gl=MK",,"{""1"": 0, ""2"": 0, ""3"": 2, ""4"": 2, ""5"": 1}",0,0,2,2,1,3,https://lh5.googleusercontent.com/p/AF1QipMhr-B2vOfqpcxhMoAAItIR3DZ3ADSEerNtFUVy=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipMhr-B2vOfqpcxhMoAAItIR3DZ3ADSEerNtFUVy=w1600-h1000-k-no,,"{""Monday"": ""7:30AM-5PM"", ""Tuesday"": ""7:30AM-5PM"", ""Wednesday"": ""7:30AM-5PM"", ""Thursday"": ""7:30AM-5PM"", ""Friday"": ""7:30AM-5PM"", ""Saturday"": ""7:30AM-5PM"", ""Sunday"": ""8AM-3PM""}",Monday: 7:30AM-5PM | Tuesday: 7:30AM-5PM | Wednesday: 7:30AM-5PM | Thursday: 7:30AM-5PM | Friday: 7:30AM-5PM | Saturday: 7:30AM-5PM | Sunday: 8AM-3PM,,,OPERATIONAL,"{""Service options"": {""In-store shopping"": true}}",,,,,FALSE,,Green Market,,,,,,"https://www.google.com/maps/place/Green+Market/@42.0008852,21.3897458,14z/data=!4m8!1m2!2m1!1sGreen+Market!3m4!1s0x135414729418ba59:0x2c705f7a084dda05!8m2!3d42.0008852!4d21.3897458",ChIJWboYlHIUVBMRBdpNCHpfcCw,0x135414729418ba59:0x2c705f7a084dda05,3.20E+18,3.20E+18,
"market, Skopje, North Macedonia",Reptil Market Centar,http://reptilmarketi.mk/,Supermarket,"Supermarket, Grocery store, Market",???????????,+389 70 245 645,"??.50 ???????? ??.12,, Skopje 1000",Centar,"??.50 ???????? ??.12,",Skopje,1000,,,Republic of North Macedonia,MK,41.990245,21.425221,Europe/Skopje,,FALSE,4.1,60,"https://search.google.com/local/reviews?placeid=ChIJ2ZOa_DQUVBMRQghFIoRTdIo&q=market,+Skopje,+North+Macedonia&authuser=0&hl=en&gl=MK",,"{""1"": 4, ""2"": 1, ""3"": 15, ""4"": 8, ""5"": 32}",4,1,15,8,32,9,https://lh5.googleusercontent.com/p/AF1QipMx2lf6KLHA88UF5GVH8aPnQPtZKBPAwZbyf5c4=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipMx2lf6KLHA88UF5GVH8aPnQPtZKBPAwZbyf5c4=w1600-h1000-k-no,,"{""Monday"": ""7AM-9PM"", ""Tuesday"": ""7AM-9PM"", ""Wednesday"": ""7AM-9PM"", ""Thursday"": ""7AM-9PM"", ""Friday"": ""7AM-9PM"", ""Saturday"": ""7AM-9PM"", ""Sunday"": ""Closed""}",Monday: 7AM-9PM | Tuesday: 7AM-9PM | Wednesday: 7AM-9PM | Thursday: 7AM-9PM | Friday: 7AM-9PM | Saturday: 7AM-9PM | Sunday: Closed,,,OPERATIONAL,"{""From the business"": {""Identifies as women-owned"": true}, ""Service options"": {""Delivery"": true, ""In-store shopping"": true, ""Same-day delivery"": true}, ""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}, ""Offerings"": {""Organic products"": true, ""Prepared foods"": true, ""Salad bar"": true}, ""Payments"": {""Debit cards"": true, ""Credit cards"": true}, ""Other"": {""Identifies as women-owned"": true}}",,,https://lh6.googleusercontent.com/-Q56io5c14lI/AAAAAAAAAAI/AAAAAAAAAAA/MBSM82k6Cwc/s44-p-k-no-ns-nd/photo.jpg,,TRUE,1.08E+20,Reptil Market Centar,https://www.google.com/maps/contrib/108113984285837250803,,,,,"https://www.google.com/maps/place/Reptil+Market+Centar/@41.990245,21.425221,14z/data=!4m8!1m2!2m1!1sReptil+Market+Centar!3m4!1s0x13541434fc9a93d9:0x8a74538422450842!8m2!3d41.990245!4d21.425221",ChIJ2ZOa_DQUVBMRQghFIoRTdIo,0x13541434fc9a93d9:0x8a74538422450842,9.98E+18,-8.47E+18,
"market, Skopje, North Macedonia",Market ?Granap?,https://granapdoma.mk/,Supermarket,Supermarket,???????????,+389 72 250 555,"2C42+Q36, Skopje 1000",Karposh,2C42+Q36,Skopje,1000,,,Republic of North Macedonia,MK,42.0069061,21.4001461,Europe/Skopje,,FALSE,4.3,121,"https://search.google.com/local/reviews?placeid=ChIJYSDvhGgUVBMRJIyRyYhoqgc&q=market,+Skopje,+North+Macedonia&authuser=0&hl=en&gl=MK",,"{""1"": 7, ""2"": 3, ""3"": 14, ""4"": 21, ""5"": 76}",7,3,14,21,76,14,https://lh5.googleusercontent.com/p/AF1QipNnuo-abcAVzyn0pHLGFa6eCCGTzBs06z6KYs3Q=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipNnuo-abcAVzyn0pHLGFa6eCCGTzBs06z6KYs3Q=w1600-h1000-k-no,,"{""Monday"": ""8AM-10PM"", ""Tuesday"": ""8AM-10PM"", ""Wednesday"": ""8AM-10PM"", ""Thursday"": ""8AM-10PM"", ""Friday"": ""8AM-10PM"", ""Saturday"": ""8AM-10PM"", ""Sunday"": ""8AM-10PM""}",Monday: 8AM-10PM | Tuesday: 8AM-10PM | Wednesday: 8AM-10PM | Thursday: 8AM-10PM | Friday: 8AM-10PM | Saturday: 8AM-10PM | Sunday: 8AM-10PM,,,OPERATIONAL,"{""Service options"": {""In-store shopping"": true}, ""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}}",,,,,FALSE,,Market ?Granap?,,,,,,"https://www.google.com/maps/place/Market+%E2%80%9EGranap%E2%80%9C/@42.006906099999995,21.4001461,14z/data=!4m8!1m2!2m1!1sMarket+%E2%80%9EGranap%E2%80%9C!3m4!1s0x1354146884ef2061:0x7aa6888c9918c24!8m2!3d42.006906099999995!4d21.4001461",ChIJYSDvhGgUVBMRJIyRyYhoqgc,0x1354146884ef2061:0x7aa6888c9918c24,5.52E+17,5.52E+17,
"market, Skopje, North Macedonia",Angro Market,,Market,Market,Market,,"???????? ??????? 63, ?????? 1000",Karposh,"???????? ??????? 63, ?????? 1000",Skopje,1000,,,Republic of North Macedonia,MK,42.003654,21.4148,Europe/Skopje,,FALSE,3.1,9,"https://search.google.com/local/reviews?placeid=ChIJf5W4UUUUVBMROZEmBQnNDJE&q=market,+Skopje,+North+Macedonia&authuser=0&hl=en&gl=MK",,"{""1"": 1, ""2"": 2, ""3"": 3, ""4"": 1, ""5"": 2}",1,2,3,1,2,1,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=231Of1dfwg1TYGvgr5y-Gw&cb_client=search.gws-prod.gps&w=800&h=500&yaw=36.946365&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=231Of1dfwg1TYGvgr5y-Gw&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=36.946365&pitch=0&thumbfov=100,,"{""Monday"": ""8AM-10PM"", ""Tuesday"": ""8AM-10PM"", ""Wednesday"": ""8AM-10PM"", ""Thursday"": ""8AM-10PM"", ""Friday"": ""8AM-10PM"", ""Saturday"": ""8AM-10PM"", ""Sunday"": ""8AM-10PM""}",Monday: 8AM-10PM | Tuesday: 8AM-10PM | Wednesday: 8AM-10PM | Thursday: 8AM-10PM | Friday: 8AM-10PM | Saturday: 8AM-10PM | Sunday: 8AM-10PM,,,OPERATIONAL,"{""Service options"": {""In-store shopping"": true}}",,,,,FALSE,,Angro Market,,,,,,"https://www.google.com/maps/place/Angro+Market/@42.003654,21.4148,14z/data=!4m8!1m2!2m1!1sAngro+Market!3m4!1s0x1354144551b8957f:0x910ccd0905269139!8m2!3d42.003654!4d21.4148",ChIJf5W4UUUUVBMROZEmBQnNDJE,0x1354144551b8957f:0x910ccd0905269139,1.05E+19,-7.99E+18,
"market, Skopje, North Macedonia",In,https://www.facebook.com/marketinskopje/,Market,Market,Market,,"MK, ??????? 8-?? ????????? 7, Skopie 1000",Karposh,"MK, ??????? 8-?? ????????? 7, Skopie 1000",Skopje,1000,,,Republic of North Macedonia,MK,42.000657,21.4038709,Europe/Skopje,,FALSE,,,,,,,,,,,2,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=A0p3ZNfgXp-ubIbB3CwAKQ&cb_client=search.gws-prod.gps&w=800&h=500&yaw=300.39325&pitch=0&thumbfov=100,https://lh5.googleusercontent.com/p/AF1QipO4fblBjYPIGKe0xgYl4AkwpckJX2AtPK9XH0vB=w1600-h1000-k-no,,"{""Monday"": ""7:30AM-10PM"", ""Tuesday"": ""7:30AM-10PM"", ""Wednesday"": ""7:30AM-10PM"", ""Thursday"": ""7:30AM-10PM"", ""Friday"": ""7:30AM-10PM"", ""Saturday"": ""7:30AM-10PM"", ""Sunday"": ""Closed""}",Monday: 7:30AM-10PM | Tuesday: 7:30AM-10PM | Wednesday: 7:30AM-10PM | Thursday: 7:30AM-10PM | Friday: 7:30AM-10PM | Saturday: 7:30AM-10PM | Sunday: Closed,,,OPERATIONAL,"{""Service options"": {""In-store shopping"": true}}",,,,,FALSE,,In,,,,,,"https://www.google.com/maps/place/In/@42.000657,21.403870899999998,14z/data=!4m8!1m2!2m1!1sIn!3m4!1s0x135415bad88672f7:0x1e4d82f8bf078c32!8m2!3d42.000657!4d21.403870899999998",ChIJ93KG2LoVVBMRMowHv_iCTR4,0x135415bad88672f7:0x1e4d82f8bf078c32,2.18E+18,,
"market, Skopje, North Macedonia",Ramstore - Kapi?tec,http://ramstoremall.com.mk/,Market,Market,?????,+389 2 324 8207,"Vasil Gjorgov 21, Skopje 1000",Centar,Vasil Gjorgov 21,Skopje,1000,,,Republic of North Macedonia,MK,41.9929848,21.4168918,Europe/Skopje,,FALSE,4.1,282,"https://search.google.com/local/reviews?placeid=ChIJIZ92ljcUVBMRGqagzuaZVZA&q=market,+Skopje,+North+Macedonia&authuser=0&hl=en&gl=MK",,"{""1"": 16, ""2"": 6, ""3"": 45, ""4"": 79, ""5"": 136}",16,6,45,79,136,16,https://lh5.googleusercontent.com/p/AF1QipPyE3U7St4A0Ceyk7SSP3dSwRNfM57lLJGW9u5a=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipPyE3U7St4A0Ceyk7SSP3dSwRNfM57lLJGW9u5a=w1600-h1000-k-no,,"{""Monday"": ""8AM-10PM"", ""Tuesday"": ""8AM-10PM"", ""Wednesday"": ""8AM-10PM"", ""Thursday"": ""8AM-10PM"", ""Friday"": ""8AM-10PM"", ""Saturday"": ""8AM-10PM"", ""Sunday"": ""Closed""}",Monday: 8AM-10PM | Tuesday: 8AM-10PM | Wednesday: 8AM-10PM | Thursday: 8AM-10PM | Friday: 8AM-10PM | Saturday: 8AM-10PM | Sunday: Closed,,,OPERATIONAL,"{""Service options"": {""In-store shopping"": true}, ""Accessibility"": {""Wheelchair-accessible entrance"": true}}",,,,,FALSE,,Ramstore - Kapi?tec,,,,,,"https://www.google.com/maps/place/Ramstore+-+Kapi%C5%A1tec/@41.992984799999995,21.4168918,14z/data=!4m8!1m2!2m1!1sRamstore+-+Kapi%C5%A1tec!3m4!1s0x1354143796769f21:0x905599e6cea0a61a!8m2!3d41.992984799999995!4d21.4168918",ChIJIZ92ljcUVBMRGqagzuaZVZA,0x1354143796769f21:0x905599e6cea0a61a,1.04E+19,-8.05E+18,
"market, Skopje, North Macedonia",Green Bazzar,,Farmers' market,Farmers' market,Farmers' market,,"2C3Q+HR4, Skopje 1000",Chair,2C3Q+HR4,Skopje,1000,,,Republic of North Macedonia,MK,42.003892,21.4395742,Europe/Skopje,,FALSE,4.5,39,"https://search.google.com/local/reviews?placeid=ChIJz8-W-KUVVBMRjL2GdQ0CGdY&q=market,+Skopje,+North+Macedonia&authuser=0&hl=en&gl=MK",,"{""1"": 0, ""2"": 0, ""3"": 4, ""4"": 10, ""5"": 25}",0,0,4,10,25,15,https://lh5.googleusercontent.com/p/AF1QipOzm78V7uiNzBTPd3l0YmYDdimbpAW55Ar7MUQB=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipOzm78V7uiNzBTPd3l0YmYDdimbpAW55Ar7MUQB=w1600-h1000-k-no,,"{""Monday"": ""7:30AM-6PM"", ""Tuesday"": ""7:30AM-6PM"", ""Wednesday"": ""7:30AM-6PM"", ""Thursday"": ""7:30AM-6PM"", ""Friday"": ""7:30AM-6PM"", ""Saturday"": ""7:30AM-6PM"", ""Sunday"": ""Closed""}",Monday: 7:30AM-6PM | Tuesday: 7:30AM-6PM | Wednesday: 7:30AM-6PM | Thursday: 7:30AM-6PM | Friday: 7:30AM-6PM | Saturday: 7:30AM-6PM | Sunday: Closed,,,OPERATIONAL,"{""Service options"": {""In-store shopping"": true}, ""Accessibility"": {""Wheelchair-accessible entrance"": true}}",,,,,FALSE,,Green Bazzar,,,,,,"https://www.google.com/maps/place/Green+Bazzar/@42.003892,21.4395742,14z/data=!4m8!1m2!2m1!1sGreen+Bazzar!3m4!1s0x135415a5f896cfcf:0xd619020d7586bd8c!8m2!3d42.003892!4d21.4395742",ChIJz8-W-KUVVBMRjL2GdQ0CGdY,0x135415a5f896cfcf:0xd619020d7586bd8c,1.54E+19,-3.02E+18,
"market, Skopje, North Macedonia",Kipper Market nr.27,,Hypermarket,Hypermarket,Hypermarket,,"Boro Menkov 3, Skopje 1000",Butel,"Boro Menkov 3, Skopje 1000",Skopje,1000,,,Republic of North Macedonia,MK,42.0236437,21.4376614,Europe/Skopje,,FALSE,5,1,"https://search.google.com/local/reviews?placeid=ChIJ65y0u5QVVBMRvkqvZ7HjfIM&q=market,+Skopje,+North+Macedonia&authuser=0&hl=en&gl=MK",,"{""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 1}",0,0,0,0,1,1,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=U_HZAbOBm1jIkg3v7IqKEg&cb_client=search.gws-prod.gps&w=800&h=500&yaw=268.92352&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=U_HZAbOBm1jIkg3v7IqKEg&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=268.92352&pitch=0&thumbfov=100,,,,,,OPERATIONAL,"{""Service options"": {""In-store shopping"": true}}",,,,,FALSE,,Kipper Market nr.27,,,,,,"https://www.google.com/maps/place/Kipper+Market+nr.27/@42.0236437,21.4376614,14z/data=!4m8!1m2!2m1!1sKipper+Market+nr.27!3m4!1s0x13541594bbb49ceb:0x837ce3b167af4abe!8m2!3d42.0236437!4d21.4376614",ChIJ65y0u5QVVBMRvkqvZ7HjfIM,0x13541594bbb49ceb:0x837ce3b167af4abe,9.47E+18,-8.97E+18,
"market, Skopje, North Macedonia",Replek Hubo Market,,Home goods store,Home goods store,?????????? ?? ????????? ?? ????,+389 2 309 6107,"2C74+GFP, Skupi, Skopje 1000",Karposh,"2C74+GFP, Skupi",Skopje,1000,,,Republic of North Macedonia,MK,42.0138397,21.4062137,Europe/Skopje,,FALSE,4.3,583,"https://search.google.com/local/reviews?placeid=ChIJyVO9aRMVVBMRk95PBxFyzL0&q=market,+Skopje,+North+Macedonia&authuser=0&hl=en&gl=MK",,"{""1"": 21, ""2"": 6, ""3"": 69, ""4"": 168, ""5"": 319}",21,6,69,168,319,121,https://lh5.googleusercontent.com/p/AF1QipMkrvGyguRRCYfhI_bU4vPcQqfmPIZrFlL98Jje=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipMkrvGyguRRCYfhI_bU4vPcQqfmPIZrFlL98Jje=w1600-h1000-k-no,,"{""Monday"": ""9AM-8PM"", ""Tuesday"": ""9AM-8PM"", ""Wednesday"": ""9AM-8PM"", ""Thursday"": ""9AM-8PM"", ""Friday"": ""9AM-8PM"", ""Saturday"": ""9AM-5PM"", ""Sunday"": ""Closed""}",Monday: 9AM-8PM | Tuesday: 9AM-8PM | Wednesday: 9AM-8PM | Thursday: 9AM-8PM | Friday: 9AM-8PM | Saturday: 9AM-5PM | Sunday: Closed,,,OPERATIONAL,"{""Service options"": {""In-store shopping"": true}, ""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}, ""Recycling"": {""Batteries"": true}}",,,,,FALSE,,Replek Hubo Market,,,,,,"https://www.google.com/maps/place/Replek+Hubo+Market/@42.0138397,21.4062137,14z/data=!4m8!1m2!2m1!1sReplek+Hubo+Market!3m4!1s0x1354151369bd53c9:0xbdcc7211074fde93!8m2!3d42.0138397!4d21.4062137",ChIJyVO9aRMVVBMRk95PBxFyzL0,0x1354151369bd53c9:0xbdcc7211074fde93,1.37E+19,-4.77E+18,
"market, Skopje, North Macedonia",Bob's Fresh Market,,Fruit and vegetable store,Fruit and vegetable store,Fruit and Vegetable Shop,+389 71 252 510,"Nikola Parapunov 41/5, Skopje 1000",Karposh,"Nikola Parapunov 41/5, Skopje 1000",Skopje,1000,,,Republic of North Macedonia,MK,42.0082299,21.3833139,Europe/Skopje,,FALSE,4,182,"https://search.google.com/local/reviews?placeid=ChIJ44ckp7AVVBMR3zmx9OezHQw&q=market,+Skopje,+North+Macedonia&authuser=0&hl=en&gl=MK",,"{""1"": 16, ""2"": 6, ""3"": 30, ""4"": 39, ""5"": 91}",16,6,30,39,91,8,https://lh5.googleusercontent.com/p/AF1QipOl7dYxkP_ug3I26xsxbVlHVjs3IuAFfIlX4NIh=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipOl7dYxkP_ug3I26xsxbVlHVjs3IuAFfIlX4NIh=w1600-h1000-k-no,,"{""Monday"": ""7:30AM-8PM"", ""Tuesday"": ""7:30AM-8PM"", ""Wednesday"": ""7:30AM-8PM"", ""Thursday"": ""7:30AM-8PM"", ""Friday"": ""7:30AM-8PM"", ""Saturday"": ""7:30AM-8PM"", ""Sunday"": ""8AM-6PM""}",Monday: 7:30AM-8PM | Tuesday: 7:30AM-8PM | Wednesday: 7:30AM-8PM | Thursday: 7:30AM-8PM | Friday: 7:30AM-8PM | Saturday: 7:30AM-8PM | Sunday: 8AM-6PM,,,OPERATIONAL,"{""Service options"": {""In-store shopping"": true}}",,,,,FALSE,,Bob's Fresh Market,,,,,,"https://www.google.com/maps/place/Bob%27s+Fresh+Market/@42.008229899999996,21.383313899999997,14z/data=!4m8!1m2!2m1!1sBob%27s+Fresh+Market!3m4!1s0x135415b0a72487e3:0xc1db3e7f4b139df!8m2!3d42.008229899999996!4d21.383313899999997",ChIJ44ckp7AVVBMR3zmx9OezHQw,0x135415b0a72487e3:0xc1db3e7f4b139df,8.73E+17,8.73E+17,
"market, Skopje, North Macedonia",My Market,,Supermarket,Supermarket,Supermarket,,"Anri Barbis 47, Skopje 1000",Gazi Baba,Anri Barbis 47,Skopje,1000,,,Republic of North Macedonia,MK,41.9990774,21.4921861,Europe/Skopje,,FALSE,4,2,"https://search.google.com/local/reviews?placeid=ChIJl6pgcOA_VBMReAJQYElxrXY&q=market,+Skopje,+North+Macedonia&authuser=0&hl=en&gl=MK",,"{""1"": 0, ""2"": 0, ""3"": 0, ""4"": 2, ""5"": 0}",0,0,0,2,0,1,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=oA_9ObU9NS5Pt0ITWnLAUw&cb_client=search.gws-prod.gps&w=800&h=500&yaw=63.26178&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=oA_9ObU9NS5Pt0ITWnLAUw&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=63.26178&pitch=0&thumbfov=100,,"{""Monday"": ""7AM-10PM"", ""Tuesday"": ""7AM-10PM"", ""Wednesday"": ""7AM-10PM"", ""Thursday"": ""7AM-10PM"", ""Friday"": ""7AM-10PM"", ""Saturday"": ""7AM-10PM"", ""Sunday"": ""8AM-6PM""}",Monday: 7AM-10PM | Tuesday: 7AM-10PM | Wednesday: 7AM-10PM | Thursday: 7AM-10PM | Friday: 7AM-10PM | Saturday: 7AM-10PM | Sunday: 8AM-6PM,,,OPERATIONAL,"{""Service options"": {""In-store shopping"": true}}",,,,,FALSE,,My Market,,,,,,"https://www.google.com/maps/place/My+Market/@41.9990774,21.492186099999998,14z/data=!4m8!1m2!2m1!1sMy+Market!3m4!1s0x13543fe07060aa97:0x76ad714960500278!8m2!3d41.9990774!4d21.492186099999998",ChIJl6pgcOA_VBMReAJQYElxrXY,0x13543fe07060aa97:0x76ad714960500278,8.55E+18,8.55E+18,
"market, Skopje, North Macedonia",Camerons Market of Goods,,Market,Market,Market,,"Translovenia, Centar, Skopje 1000",Centar,"Translovenia, Centar, Skopje 1000",Skopje,1000,,,Republic of North Macedonia,MK,41.9953774,21.4243836,Europe/Skopje,,FALSE,,,,,,,,,,,,,,,,,,,OPERATIONAL,{},,,,,FALSE,,Camerons Market of Goods,,,,,,"https://www.google.com/maps/place/Camerons+Market+of+Goods/@41.995377399999995,21.4243836,14z/data=!4m8!1m2!2m1!1sCamerons+Market+of+Goods!3m4!1s0x13541518016331f7:0x98e4fd700f66d946!8m2!3d41.995377399999995!4d21.4243836",ChIJ9zFjARgVVBMRRtlmD3D95Jg,0x13541518016331f7:0x98e4fd700f66d946,1.10E+19,,
